level,game_id,away_team,home_team,team,player_name,prediction,value,home_win_probability,away_win_probability,projected_home_score,projected_away_score,likely_score,lineup_source,batting_order,polymarket_status,polymarket_market_id,polymarket_slug,polymarket_question,polymarket_url,polymarket_game_start_time,polymarket_fetched_at,polymarket_away_probability,polymarket_home_probability,polymarket_favorite,home_probability_edge,away_probability_edge,polymarket_volume,polymarket_liquidity,polymarket_total_status,polymarket_total_markets,market_premium_status,expected_market_home_premium_logit,expected_market_home_premium_points,synthetic_market_home_probability,synthetic_market_away_probability,synthetic_market_favorite,home_premium_adjusted_edge,away_premium_adjusted_edge,home_model_vs_synthetic_edge,away_model_vs_synthetic_edge,home_signal_edge,away_signal_edge,home_signal_score,away_signal_score,best_signal_team,best_signal_edge,best_signal_probability,best_signal_score,market_informed_status,market_informed_model_kind,base_home_win_probability,base_away_win_probability,market_informed_home_probability,market_informed_away_probability,market_informed_favorite,market_informed_home_delta,market_informed_away_delta,home_market_informed_edge,away_market_informed_edge
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Marcelo Mayer,hits,0.79,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Marcelo Mayer,strikeouts,1.17,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Marcelo Mayer,walks,0.26,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Caleb Durbin,hits,0.9,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Caleb Durbin,strikeouts,0.52,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Caleb Durbin,walks,0.22,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Andruw Monasterio,hits,0.74,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Andruw Monasterio,strikeouts,0.9,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Andruw Monasterio,walks,0.29,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Trevor Story,hits,0.76,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Trevor Story,strikeouts,1.24,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Trevor Story,walks,0.29,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Jarren Duran,hits,0.77,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Jarren Duran,strikeouts,1.1,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,BOS,Jarren Duran,walks,0.25,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Drew Millas,hits,0.94,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Drew Millas,strikeouts,0.74,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Drew Millas,walks,0.27,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Keibert Ruiz,hits,1.03,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Keibert Ruiz,strikeouts,0.45,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Keibert Ruiz,walks,0.19,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Andrés Chaparro,hits,0.88,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Andrés Chaparro,strikeouts,0.82,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Andrés Chaparro,walks,0.23,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Curtis Mead,hits,0.86,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Curtis Mead,strikeouts,0.82,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Curtis Mead,walks,0.21,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Luis García Jr.,hits,0.98,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Luis García Jr.,strikeouts,0.65,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Luis García Jr.,walks,0.18,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,José Tena,hits,0.84,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,José Tena,strikeouts,0.84,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,José Tena,walks,0.23,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Nasim Nuñez,hits,0.73,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Nasim Nuñez,strikeouts,0.69,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Nasim Nuñez,walks,0.31,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Brady House,hits,0.76,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Brady House,strikeouts,0.93,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Brady House,walks,0.17,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Jorbit Vivas,hits,0.65,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Jorbit Vivas,strikeouts,0.64,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,WAS,Jorbit Vivas,walks,0.17,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Ryan Jeffers,hits,0.98,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Ryan Jeffers,strikeouts,0.9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Ryan Jeffers,walks,0.35,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Victor Caratini,hits,1.01,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Victor Caratini,strikeouts,0.72,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Victor Caratini,walks,0.32,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Josh Bell,hits,1.01,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Josh Bell,strikeouts,0.7,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Josh Bell,walks,0.39,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Kody Clemens,hits,0.94,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Kody Clemens,strikeouts,0.86,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Kody Clemens,walks,0.24,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Luke Keaschall,hits,1.06,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Luke Keaschall,strikeouts,0.53,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Luke Keaschall,walks,0.33,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Royce Lewis,hits,0.94,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Royce Lewis,strikeouts,0.78,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Royce Lewis,walks,0.27,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Ryan Kreidler,hits,0.8,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Ryan Kreidler,strikeouts,0.87,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Ryan Kreidler,walks,0.23,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Tristan Gray,hits,0.75,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Tristan Gray,strikeouts,0.9,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Tristan Gray,walks,0.23,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Brooks Lee,hits,0.86,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Brooks Lee,strikeouts,0.55,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,6e02a797-2186-597b-94b1-60d10e1ad4f2,,,MIN,Brooks Lee,walks,0.2,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Austin Wells,hits,0.91,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Austin Wells,strikeouts,0.92,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Austin Wells,walks,0.29,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,J.C. Escarra,hits,0.9,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,J.C. Escarra,strikeouts,0.61,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,J.C. Escarra,walks,0.34,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Ben Rice,hits,0.9,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Ben Rice,strikeouts,0.86,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Ben Rice,walks,0.49,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Paul Goldschmidt,hits,0.97,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Paul Goldschmidt,strikeouts,0.88,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Paul Goldschmidt,walks,0.4,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Jazz Chisholm Jr.,hits,0.84,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Jazz Chisholm Jr.,strikeouts,1.03,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Jazz Chisholm Jr.,walks,0.3,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Amed Rosario,hits,0.93,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Amed Rosario,strikeouts,0.72,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Amed Rosario,walks,0.15,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Max Schuemann,hits,0.73,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Max Schuemann,strikeouts,0.81,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Max Schuemann,walks,0.29,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Ryan McMahon,hits,0.74,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Ryan McMahon,strikeouts,1.04,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,Ryan McMahon,walks,0.32,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,José Caballero,hits,0.69,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,José Caballero,strikeouts,0.82,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,NYA,José Caballero,walks,0.24,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Danny Jansen,hits,0.86,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Danny Jansen,strikeouts,0.95,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Danny Jansen,walks,0.43,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Kyle Higashioka,hits,0.86,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Kyle Higashioka,strikeouts,1.07,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Kyle Higashioka,walks,0.28,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Jake Burger,hits,0.9,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Jake Burger,strikeouts,1.18,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Jake Burger,walks,0.27,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Joc Pederson,hits,0.81,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Joc Pederson,strikeouts,1.04,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Joc Pederson,walks,0.46,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Justin Foscue,hits,0.73,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Justin Foscue,strikeouts,1.28,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Justin Foscue,walks,0.23,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Josh Smith,hits,0.84,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Josh Smith,strikeouts,0.86,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Josh Smith,walks,0.34,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Josh Jung,hits,0.83,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Josh Jung,strikeouts,1.11,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Josh Jung,walks,0.25,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Corey Seager,hits,0.83,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Corey Seager,strikeouts,0.84,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Corey Seager,walks,0.43,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Alejandro Osuna,hits,0.67,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Alejandro Osuna,strikeouts,0.75,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,73e944ec-453d-5c36-8a02-543b5dc7f8b7,,,TEX,Alejandro Osuna,walks,0.33,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,f0df3fc5-c3dd-5a72-bc2a-51020d06fa5b,,,CHN,Carson Kelly,hits,0.89,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
